PassengerId,age,salary,department,years_at_company,performance_score,promoted
1990,35,66478.83817010911,Sales,9,9.013968532009772,1
1991,37,72006.14287841524,HR,12,3.3644884920517253,0
1992,14,71314.36994720361,Finance,7,5.250236490506427,0
1993,32,77833.70057211965,?,6,3.9189599122326997,0
1994,28,70624.55770801596,Sales,14,9.569295253687162,1
1995,24,65271.72311312374,IT,0,8.412810352777818,0
1996,32,76052.25357474641,HR,13,7.381013601937416,1
1997,52,59602.1811112641,HR,2,6.288642879535979,0
1998,41,46771.88023158423,Finance,11,8.385326103917333,1
1999,29,,Finance,9,4.530403373711923,0
2000,40,48826.46032790326,HR,5,5.027966695954557,0
1397,17,39793.10565705455,HR,14,8.758685283189372,1
1321,35,60849.74887345661,Marketing,7,6.624817735384317,0
1276,39,62125.753704598574,Sales,2,8.42690234133668,0
1358,32,65877.0600810382,Marketing,12,9.798309643105389,1
1864,52,33772.02040142729,Finance,12,,0
1518,25,69462.17526832166,Sales,9,8.676337454691232,1
1835,34,50813.43938039343,Finance,12,9.959598712142798,1
1733,39,59708.70591168401,HR,2,1.6274748325035653,0
1892,40,60096.33404716407,Marketing,5,9.318786103473021,1
1070,28,65197.55822596073,IT,1,5.064090279450176,0
1370,27,46727.95928959649,Marketing,4,2.0969927427904342,0
1644,19,66785.57694374601,Marketing,0,3.697018154573417,0
1153,28,50415.57378465746,Sales,13,3.194217439391616,0
1462,35,41635.526455659514,Finance,1,,0
1490,43,78938.76155140773,Marketing,13,1.1294311238573767,0
1782,21,58753.41641056958,Marketing,8,9.939386767867719,1
1291,32,65828.67906796446,Finance,8,5.913311799781,0
1461,54,57923.16024024339,Finance,5,8.27079081115583,1
1467,41,85048.56756527109,IT,10,9.944055778403548,1
1738,44,43982.9561763121,Finance,7,8.527740369218709,1
1869,41,43635.50354677203,?,10,3.1202940542020974,0
1978,10,74212.89693184287,Marketing,3,8.127937300651388,1
1016,29,62968.66175193972,Sales,11,4.970354970075691,0
1917,41,48183.24372137642,IT,4,5.20190289210794,0
1006,32,65902.28078132625,Finance,9,6.4933974578649485,0
1075,-999,74944.0022917071,Sales,12,7.125023456011913,1
1766,27,47351.30107025713,IT,8,4.4459483255576515,0
1250,39,,IT,7,9.38528176313052,1
1752,21,70168.12979296362,HR,0,5.278472698199342,0
1058,-999,77590.93528889047,Marketing,6,2.816576518273823,0
1356,24,21134.365617826348,Marketing,3,8.771361475322038,1
1504,40,59949.38313883572,Marketing,2,6.892528136485987,0
1386,36,64489.38870609738,Finance,5,1.414567573137797,0
1715,34,51970.07721069116,Marketing,14,2.6540619859711105,0
1287,33,32456.919403450553,HR,14,8.311516517675358,1
